window_id,source_id,strategy_authority,strategy_fear,imp_public,imp_financial,strategy_info_extraction_sem,sensitive_info_request_sem,auth_info_request_sem,strategy_diversity_sem,action_diversity_sem,ix_identityclaim_authority_sem,ix_info_sensitive_sem,signal_family_count_delta_sem,y_phishing,split,window_count_in_case,sample_weight_case_equal
vp_36509_case_001__w0017,vp_36509_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,18,0.05555555555555555
vp_36510_case_001__w0000,vp_36510_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0001,vp_36510_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0002,vp_36510_case_001,0,0,0,0,0,0,0,1,0,0,0,1.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0003,vp_36510_case_001,0,0,0,0,0,0,0,2,0,0,0,0.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0004,vp_36510_case_001,0,0,0,0,0,0,0,1,0,0,0,-1.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0005,vp_36510_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0006,vp_36510_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0007,vp_36510_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0008,vp_36510_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0009,vp_36510_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0010,vp_36510_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0011,vp_36510_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0012,vp_36510_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,14,0.07142857142857142
vp_36510_case_001__w0013,vp_36510_case_001,0,0,0,0,0,0,0,1,0,0,0,1.0,1,test,14,0.07142857142857142
vp_36511_case_001__w0000,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0001,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0002,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0003,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0004,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0005,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0006,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0007,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0008,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0009,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0010,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0011,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0012,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36511_case_001__w0013,vp_36511_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36512_case_002__w0000,vp_36512_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36512_case_002__w0001,vp_36512_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36512_case_002__w0002,vp_36512_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36512_case_002__w0003,vp_36512_case_002,0,0,0,0,0,0,0,1,1,0,0,2.0,1,train,12,0.08333333333333333
vp_36512_case_002__w0004,vp_36512_case_002,0,0,0,0,0,0,0,1,1,0,0,0.0,1,train,12,0.08333333333333333
vp_36512_case_002__w0005,vp_36512_case_002,0,0,0,0,0,0,0,0,0,0,0,-2.0,1,train,12,0.08333333333333333
vp_36512_case_002__w0006,vp_36512_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36512_case_002__w0007,vp_36512_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36512_case_002__w0008,vp_36512_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36512_case_002__w0009,vp_36512_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36512_case_002__w0010,vp_36512_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36512_case_002__w0011,vp_36512_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,12,0.08333333333333333
vp_36513_case_001__w0000,vp_36513_case_001,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0001,vp_36513_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0002,vp_36513_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0003,vp_36513_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0004,vp_36513_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0005,vp_36513_case_001,0,0,0,0,0,0,0,1,0,0,0,1.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0006,vp_36513_case_001,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0007,vp_36513_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0008,vp_36513_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0009,vp_36513_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0010,vp_36513_case_001,0,1,0,0,0,0,0,2,0,0,0,2.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0011,vp_36513_case_001,0,1,0,0,0,0,0,2,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0012,vp_36513_case_001,0,0,0,0,0,0,0,0,0,0,0,-2.0,1,train,14,0.07142857142857142
vp_36513_case_001__w0013,vp_36513_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,14,0.07142857142857142
vp_36513_case_002__w0000,vp_36513_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,2,0.5
vp_36513_case_002__w0001,vp_36513_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,2,0.5
vp_36514_case_001__w0000,vp_36514_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,4,0.25
vp_36514_case_001__w0001,vp_36514_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,4,0.25
vp_36514_case_001__w0002,vp_36514_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,4,0.25
vp_36514_case_001__w0003,vp_36514_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,4,0.25
vp_36515_case_001__w0000,vp_36515_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0001,vp_36515_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0002,vp_36515_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0003,vp_36515_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0004,vp_36515_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0005,vp_36515_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0006,vp_36515_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0007,vp_36515_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0008,vp_36515_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0009,vp_36515_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0010,vp_36515_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0011,vp_36515_case_001,0,0,0,0,1,0,0,1,0,0,0,1.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0012,vp_36515_case_001,0,0,0,0,1,0,0,1,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0013,vp_36515_case_001,0,0,0,0,1,1,0,1,1,0,1,1.0,1,train,15,0.06666666666666667
vp_36515_case_001__w0014,vp_36515_case_001,0,0,0,0,1,1,0,1,1,0,1,0.0,1,train,15,0.06666666666666667
vp_36516_case_001__w0000,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0001,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0002,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0003,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0004,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0005,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0006,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0007,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0008,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0009,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0010,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0011,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0012,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0013,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0014,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0015,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0016,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0017,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0018,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0019,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0020,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_001__w0021,vp_36516_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,22,0.045454545454545456
vp_36516_case_002__w0000,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0001,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0002,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0003,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0004,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0005,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0006,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0007,vp_36516_case_002,0,0,0,1,0,0,0,0,0,0,0,1.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0008,vp_36516_case_002,0,0,0,1,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0009,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0010,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0011,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0012,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0013,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0014,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0015,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0016,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0017,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0018,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0019,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0020,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0021,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0022,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_002__w0023,vp_36516_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,24,0.041666666666666664
vp_36516_case_003__w0000,vp_36516_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,7,0.14285714285714285
vp_36516_case_003__w0001,vp_36516_case_003,0,0,0,0,0,0,0,1,0,0,0,1.0,1,train,7,0.14285714285714285
vp_36516_case_003__w0002,vp_36516_case_003,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,7,0.14285714285714285
vp_36516_case_003__w0003,vp_36516_case_003,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,7,0.14285714285714285
vp_36516_case_003__w0004,vp_36516_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,7,0.14285714285714285
vp_36516_case_003__w0005,vp_36516_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,7,0.14285714285714285
vp_36516_case_003__w0006,vp_36516_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,7,0.14285714285714285
vp_36516_case_004__w0000,vp_36516_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,2,0.5
vp_36516_case_004__w0001,vp_36516_case_004,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,2,0.5
vp_36517_case_001__w0000,vp_36517_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,12,0.08333333333333333
vp_36517_case_001__w0001,vp_36517_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,12,0.08333333333333333
vp_36517_case_001__w0002,vp_36517_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,12,0.08333333333333333
vp_36517_case_001__w0003,vp_36517_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,12,0.08333333333333333
vp_36517_case_001__w0004,vp_36517_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,12,0.08333333333333333
vp_36517_case_001__w0005,vp_36517_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,12,0.08333333333333333
vp_36517_case_001__w0006,vp_36517_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,12,0.08333333333333333
vp_36517_case_001__w0007,vp_36517_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,12,0.08333333333333333
vp_36517_case_001__w0008,vp_36517_case_001,0,0,0,0,0,0,0,0,1,0,0,1.0,1,test,12,0.08333333333333333
vp_36517_case_001__w0009,vp_36517_case_001,0,0,0,0,0,0,0,0,1,0,0,0.0,1,test,12,0.08333333333333333
vp_36517_case_001__w0010,vp_36517_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,test,12,0.08333333333333333
vp_36517_case_001__w0011,vp_36517_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,12,0.08333333333333333
vp_36517_case_002__w0000,vp_36517_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,6,0.16666666666666666
vp_36517_case_002__w0001,vp_36517_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,6,0.16666666666666666
vp_36517_case_002__w0002,vp_36517_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,6,0.16666666666666666
vp_36517_case_002__w0003,vp_36517_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,6,0.16666666666666666
vp_36517_case_002__w0004,vp_36517_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,6,0.16666666666666666
vp_36517_case_002__w0005,vp_36517_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,6,0.16666666666666666
vp_36517_case_003__w0000,vp_36517_case_003,0,0,0,0,0,0,0,1,0,0,0,0.0,1,test,6,0.16666666666666666
vp_36517_case_003__w0001,vp_36517_case_003,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,test,6,0.16666666666666666
vp_36517_case_003__w0002,vp_36517_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,6,0.16666666666666666
vp_36517_case_003__w0003,vp_36517_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,6,0.16666666666666666
vp_36517_case_003__w0004,vp_36517_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,6,0.16666666666666666
vp_36517_case_003__w0005,vp_36517_case_003,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,6,0.16666666666666666
vp_36518_case_001__w0000,vp_36518_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,7,0.14285714285714285
vp_36518_case_001__w0001,vp_36518_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,7,0.14285714285714285
vp_36518_case_001__w0002,vp_36518_case_001,0,0,0,0,0,0,0,0,1,0,0,1.0,1,train,7,0.14285714285714285
vp_36518_case_001__w0003,vp_36518_case_001,0,0,0,0,0,0,0,0,1,0,0,0.0,1,train,7,0.14285714285714285
vp_36518_case_001__w0004,vp_36518_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,7,0.14285714285714285
vp_36518_case_001__w0005,vp_36518_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,7,0.14285714285714285
vp_36518_case_001__w0006,vp_36518_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,7,0.14285714285714285
vp_36518_case_002__w0000,vp_36518_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,4,0.25
vp_36518_case_002__w0001,vp_36518_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,4,0.25
vp_36518_case_002__w0002,vp_36518_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,4,0.25
vp_36518_case_002__w0003,vp_36518_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,test,4,0.25
vp_36519_case_001__w0000,vp_36519_case_001,0,1,0,0,0,0,0,1,0,0,0,0.0,1,train,10,0.1
vp_36519_case_001__w0001,vp_36519_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,10,0.1
vp_36519_case_001__w0002,vp_36519_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,10,0.1
vp_36519_case_001__w0003,vp_36519_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,10,0.1
vp_36519_case_001__w0004,vp_36519_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,10,0.1
vp_36519_case_001__w0005,vp_36519_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,10,0.1
vp_36519_case_001__w0006,vp_36519_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,10,0.1
vp_36519_case_001__w0007,vp_36519_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,10,0.1
vp_36519_case_001__w0008,vp_36519_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,10,0.1
vp_36519_case_001__w0009,vp_36519_case_001,0,0,0,0,0,0,0,1,1,0,0,2.0,1,train,10,0.1
vp_36519_case_002__w0000,vp_36519_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,3,0.3333333333333333
vp_36519_case_002__w0001,vp_36519_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,3,0.3333333333333333
vp_36519_case_002__w0002,vp_36519_case_002,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,3,0.3333333333333333
vp_36520_case_001__w0000,vp_36520_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,validation,3,0.3333333333333333
vp_36520_case_001__w0001,vp_36520_case_001,0,0,0,0,0,0,0,1,0,0,0,1.0,1,validation,3,0.3333333333333333
vp_36520_case_001__w0002,vp_36520_case_001,0,0,0,0,0,0,0,1,0,0,0,0.0,1,validation,3,0.3333333333333333
vp_36520_case_007__w0000,vp_36520_case_007,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36520_case_007__w0001,vp_36520_case_007,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36520_case_007__w0002,vp_36520_case_007,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36520_case_007__w0003,vp_36520_case_007,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36520_case_007__w0004,vp_36520_case_007,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,5,0.2
vp_36521_case_001__w0000,vp_36521_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0001,vp_36521_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0002,vp_36521_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0003,vp_36521_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0004,vp_36521_case_001,0,0,0,0,0,0,0,1,0,0,0,1.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0005,vp_36521_case_001,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0006,vp_36521_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0007,vp_36521_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0008,vp_36521_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0009,vp_36521_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0010,vp_36521_case_001,0,0,0,0,0,0,0,1,0,0,0,1.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0011,vp_36521_case_001,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0012,vp_36521_case_001,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0013,vp_36521_case_001,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,15,0.06666666666666667
vp_36521_case_001__w0014,vp_36521_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,15,0.06666666666666667
vp_36522_case_001__w0000,vp_36522_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,45,0.022222222222222223
vp_36522_case_001__w0001,vp_36522_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,45,0.022222222222222223
vp_36522_case_001__w0002,vp_36522_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,45,0.022222222222222223
vp_36522_case_001__w0003,vp_36522_case_001,0,0,0,0,0,0,0,1,0,0,0,1.0,1,train,45,0.022222222222222223
vp_36522_case_001__w0004,vp_36522_case_001,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,45,0.022222222222222223
vp_36522_case_001__w0005,vp_36522_case_001,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,45,0.022222222222222223
vp_36522_case_001__w0006,vp_36522_case_001,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,45,0.022222222222222223
vp_36522_case_001__w0007,vp_36522_case_001,0,0,0,0,0,0,0,1,0,0,0,0.0,1,train,45,0.022222222222222223
vp_36522_case_001__w0008,vp_36522_case_001,0,0,0,0,0,0,0,0,0,0,0,-1.0,1,train,45,0.022222222222222223
vp_36522_case_001__w0009,vp_36522_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,45,0.022222222222222223
vp_36522_case_001__w0010,vp_36522_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,45,0.022222222222222223
vp_36522_case_001__w0011,vp_36522_case_001,0,0,0,0,0,0,0,0,0,0,0,0.0,1,train,45,0.022222222222222223
